58, 585336, 7.5184400000e-05, 7.7853384479e+09, 1.6377300000e-04, 3.5740689857e+09
59, 616137, 8.4362000000e-05, 7.3034897229e+09, 1.7178140000e-04, 3.5867503699e+09
60, 648000, 8.4926400000e-05, 7.6301362121e+09, 1.8347780000e-04, 3.5317624258e+09
61, 680943, 9.2434000000e-05, 7.3668022589e+09, 1.8727780000e-04, 3.6360049082e+09
62, 714984, 9.1369800000e-05, 7.8251676156e+09, 1.9618500000e-04, 3.6444376481e+09
63, 750141, 1.1189360000e-04, 6.7040563535e+09, 2.5948400000e-04, 2.8908950070e+09
64, 786432, 1.6897080000e-04, 4.6542479529e+09, 4.0722620000e-04, 1.9311920500e+09
65, 823875, 1.6153000000e-04, 5.1004457376e+09, 2.7864240000e-04, 2.9567467119e+09
66, 862488, 1.3173720000e-04, 6.5470345506e+09, 2.3361920000e-04, 3.6918540942e+09
67, 902289, 1.3705380000e-04, 6.5834657631e+09, 2.4018100000e-04, 3.7567043188e+09
68, 943296, 1.4454660000e-04, 6.5258954552e+09, 2.9810620000e-04, 3.1642951405e+09
69, 985527, 1.5009500000e-04, 6.5660215197e+09, 2.6544060000e-04, 3.7127967613e+09
70, 1029000, 1.3453840000e-04, 7.6483739958e+09, 2.6919180000e-04, 3.8225532873e+09
71, 1073733, 1.6007680000e-04, 6.7076115964e+09, 2.8631220000e-04, 3.7502174200e+09
72, 1119744, 1.5921800000e-04, 7.0327726765e+09, 3.4173880000e-04, 3.2766077484e+09
73, 1167051, 1.5978180000e-04, 7.3040296204e+09, 3.5091160000e-04, 3.3257692251e+09
74, 1215672, 1.7825060000e-04, 6.8200163141e+09, 3.2753960000e-04, 3.7115267894e+09
75, 1265625, 1.8439640000e-04, 6.8636101356e+09, 3.3720780000e-04, 3.7532494800e+09
76, 1316928, 2.0869100000e-04, 6.3104206698e+09, 3.6754260000e-04, 3.5830622083e+09
77, 1369599, 2.1740060000e-04, 6.2998860169e+09, 3.5956700000e-04, 3.8090230750e+09
78, 1423656, 2.0691300000e-04, 6.8804570037e+09, 3.7822280000e-04, 3.7640671054e+09
79, 1479117, 2.2216180000e-04, 6.6578367658e+09, 3.8934080000e-04, 3.7990290255e+09
80, 1536000, 2.1755680000e-04, 7.0602251918e+09, 4.3435380000e-04, 3.5362876991e+09
81, 1594323, 2.4015740000e-04, 6.6386586464e+09, 4.2034480000e-04, 3.7928933580e+09
82, 1654104, 2.2601720000e-04, 7.3184872656e+09, 4.2991720000e-04, 3.8474943547e+09
83, 1715361, 2.4979720000e-04, 6.8670145222e+09, 4.3342500000e-04, 3.9576881813e+09
84, 1778112, 2.4774040000e-04, 7.1773194844e+09, 4.7038540000e-04, 3.7801173251e+09
85, 1842375, 2.7239140000e-04, 6.7637047278e+09, 5.5415000000e-04, 3.3246864567e+09
86, 1908168, 3.0653640000e-04, 6.2249311990e+09, 5.9014160000e-04, 3.2334070332e+09
87, 1975509, 3.0927080000e-04, 6.3876350435e+09, 5.1223700000e-04, 3.8566308174e+09
88, 2044416, 3.1317680000e-04, 6.5279931336e+09, 5.8993920000e-04, 3.4654689839e+09
89, 2114907, 3.4868440000e-04, 6.0653903645e+09, 6.4457700000e-04, 3.2810773577e+09
90, 2187000, 3.1233820000e-04, 7.0020253687e+09, 5.8835520000e-04, 3.7171422977e+09
91, 2260713, 3.6413940000e-04, 6.2083723980e+09, 5.9541120000e-04, 3.7968936426e+09
92, 2336064, 3.3428940000e-04, 6.9881485922e+09, 6.0505300000e-04, 3.8609245802e+09
93, 2413071, 3.5573460000e-04, 6.7833463487e+09, 7.0612280000e-04, 3.4173531856e+09
94, 2491752, 3.4631980000e-04, 7.1949452500e+09, 6.2501860000e-04, 3.9866845563e+09
95, 2572125, 3.7419400000e-04, 6.8737740317e+09, 6.6809280000e-04, 3.8499516834e+09
96, 2654208, 3.8136720000e-04, 6.9597175635e+09, 1.0502444000e-03, 2.5272289002e+09
97, 2738019, 4.0073260000e-04, 6.8325337145e+09, 7.0946540000e-04, 3.8592706565e+09
98, 2823576, 3.8012620000e-04, 7.4279962812e+09, 7.0910120000e-04, 3.9819083651e+09
99, 2910897, 4.4642500000e-04, 6.5204614437e+09, 7.4150800000e-04, 3.9256447672e+09
100, 3000000, 4.0911200000e-04, 7.3329552788e+09, 7.6009400000e-04, 3.9468802543e+09
101, 3090903, 4.4735200000e-04, 6.9093309072e+09, 7.9240420000e-04, 3.9006645851e+09
102, 3183624, 4.5689060000e-04, 6.9680225419e+09, 8.1007060000e-04, 3.9300574543e+09
103, 3278181, 4.8994300000e-04, 6.6909436404e+09, 8.5690940000e-04, 3.8255864622e+09
104, 3374592, 4.8319340000e-04, 6.9839364528e+09, 9.1809060000e-04, 3.6756633822e+09
105, 3472875, 4.9363720000e-04, 7.0352781354e+09, 8.6093980000e-04, 4.0338186247e+09
106, 3573048, 4.8176800000e-04, 7.4165324389e+09, 8.9525640000e-04, 3.9910890333e+09
107, 3675129, 5.2780840000e-04, 6.9629983153e+09, 9.4079980000e-04, 3.9063879478e+09
108, 3779136, 5.1699780000e-04, 7.3097719178e+09, 9.7186020000e-04, 3.8885592804e+09
109, 3885087, 5.8960460000e-04, 6.5893091743e+09, 9.7978180000e-04, 3.9652573665e+09
110, 3993000, 5.3350980000e-04, 7.4843985996e+09, 1.0418438000e-03, 3.8326282692e+09
111, 4102893, 5.9749860000e-04, 6.8667826167e+09, 1.1016354000e-03, 3.7243656113e+09
112, 4214784, 5.7751840000e-04, 7.2980947447e+09, 1.1907530000e-03, 3.5395955332e+09
113, 4328691, 6.6650320000e-04, 6.4946289830e+09, 1.0778564000e-03, 4.0160182748e+09
114, 4444632, 6.0272540000e-04, 7.3742238173e+09, 1.1616992000e-03, 3.8259749167e+09
115, 4562625, 6.3688740000e-04, 7.1639429513e+09, 1.1473646000e-03, 3.9766130139e+09
116, 4682688, 6.7936200000e-04, 6.8927729252e+09, 1.2440194000e-03, 3.7641599480e+09
117, 4804839, 6.9678740000e-04, 6.8957030509e+09, 1.1692962000e-03, 4.1091718249e+09
118, 4929096, 6.6086220000e-04, 7.4585836503e+09, 1.2662346000e-03, 3.8927194060e+09
119, 5055477, 7.1473780000e-04, 7.0731910359e+09, 1.3936744000e-03, 3.6274448322e+09
120, 5184000, 7.0168800000e-04, 7.3878988952e+09, 1.5174828000e-03, 3.4161836958e+09
121, 5314683, 7.7246560000e-04, 6.8801549221e+09, 1.3892626000e-03, 3.8255424137e+09
122, 5447544, 7.7189020000e-04, 7.0574079059e+09, 1.6010774000e-03, 3.4024238928e+09
123, 5582601, 8.0395240000e-04, 6.9439446913e+09, 1.4232884000e-03, 3.9223259320e+09
124, 5719872, 7.8273620000e-04, 7.3075347735e+09, 1.4366244000e-03, 3.9814665545e+09
125, 5859375, 8.6128660000e-04, 6.8030490664e+09, 1.4584650000e-03, 4.0174944205e+09
126, 6001128, 8.1134700000e-04, 7.3964998946e+09, 1.4605114000e-03, 4.1089223953e+09
127, 6145149, 8.9109280000e-04, 6.8961942011e+09, 1.5325960000e-03, 4.0096339805e+09
128, 6291456, 8.3910720000e-04, 7.4977976592e+09, 6.8426916000e-03, 9.1944170040e+08
129, 6440067, 8.9080840000e-04, 7.2294637096e+09, 1.5960668000e-03, 4.0349608174e+09
130, 6591000, 8.7947520000e-04, 7.4942420207e+09, 1.7147884000e-03, 3.8436229216e+09
131, 6744273, 9.6462520000e-04, 6.9915994316e+09, 1.6772176000e-03, 4.0211079350e+09
132, 6899904, 1.0271358000e-03, 6.7176161127e+09, 1.8299568000e-03, 3.7705283535e+09
133, 7057911, 1.0891558000e-03, 6.4801665657e+09, 1.9806102000e-03, 3.5635033082e+09
134, 7218312, 9.7416840000e-04, 7.4097168416e+09, 1.8772320000e-03, 3.8451890869e+09
135, 7381125, 1.0740772000e-03, 6.8720618965e+09, 1.9403260000e-03, 3.8040643686e+09
136, 7546368, 1.0069782000e-03, 7.4940728608e+09, 2.2156024000e-03, 3.4060118368e+09
137, 7714059, 1.1149414000e-03, 6.9188021900e+09, 2.0266726000e-03, 3.8062679685e+09
138, 7884216, 1.0559272000e-03, 7.4666283812e+09, 2.1303838000e-03, 3.7008430124e+09
139, 8056857, 1.1613170000e-03, 6.9376897092e+09, 2.2131570000e-03, 3.6404362637e+09
140, 8232000, 1.0972064000e-03, 7.5026904692e+09, 2.2797388000e-03, 3.6109399901e+09
141, 8409663, 1.2165962000e-03, 6.9124521349e+09, 2.2767090000e-03, 3.6937803646e+09
142, 8589864, 1.1658680000e-03, 7.3677843461e+09, 2.3274208000e-03, 3.6907223653e+09
143, 8772621, 1.2105890000e-03, 7.2465725362e+09, 2.4963644000e-03, 3.5141588303e+09
144, 8957952, 1.2711290000e-03, 7.0472406813e+09, 3.4648806000e-03, 2.5853566209e+09
145, 9145875, 1.3000032000e-03, 7.0352711439e+09, 2.6553672000e-03, 3.4442976474e+09
146, 9336408, 1.1914042000e-03, 7.8364739691e+09, 2.6242314000e-03, 3.5577685718e+09
147, 9529569, 1.3173128000e-03, 7.2340973230e+09, 2.5836000000e-03, 3.6884846725e+09
148, 9725376, 1.3078632000e-03, 7.4360804708e+09, 2.7111734000e-03, 3.5871464363e+09
149, 9923847, 1.3645062000e-03, 7.2728485953e+09, 2.7220944000e-03, 3.6456659989e+09
150, 10125000, 1.3479002000e-03, 7.5116837285e+09, 2.7421990000e-03, 3.6922922078e+09
151, 10328853, 1.4231976000e-03, 7.2574974831e+09, 2.8451508000e-03, 3.6303358683e+09
152, 10535424, 1.3494474000e-03, 7.8072135305e+09, 3.1830904000e-03, 3.3098098628e+09
153, 10744731, 1.4872628000e-03, 7.2245006061e+09, 2.9317192000e-03, 3.6649932231e+09
154, 10956792, 1.4108320000e-03, 7.7661918641e+09, 3.0932250000e-03, 3.5421904323e+09
155, 11171625, 1.5375888000e-03, 7.2656779238e+09, 3.1542752000e-03, 3.5417407460e+09
156, 11389248, 1.4746348000e-03, 7.7234363383e+09, 3.2810402000e-03, 3.4712308615e+09
157, 11609679, 1.7204086000e-03, 6.7482102798e+09, 3.1863732000e-03, 3.6435402482e+09
158, 11832936, 1.6006856000e-03, 7.3924173492e+09, 3.4118394000e-03, 3.4681984152e+09
159, 12059037, 1.7290424000e-03, 6.9744021315e+09, 3.4327904000e-03, 3.5128963889e+09
160, 12288000, 1.5958006000e-03, 7.7002101641e+09, 8.6991878000e-03, 1.4125456632e+09
161, 12519843, 1.7314982000e-03, 7.2306416489e+09, 3.4691216000e-03, 3.6089374901e+09
162, 12754584, 1.6347182000e-03, 7.8023135731e+09, 3.5034120000e-03, 3.6406177749e+09
163, 12992241, 1.7976072000e-03, 7.2275194492e+09, 3.6872356000e-03, 3.5235722393e+09
164, 13232832, 1.7441968000e-03, 7.5867769050e+09, 3.8509378000e-03, 3.4362622009e+09
165, 13476375, 1.8718302000e-03, 7.1995713073e+09, 4.0041346000e-03, 3.3656148822e+09
166, 13722888, 1.8045822000e-03, 7.6044682254e+09, 3.9516320000e-03, 3.4727140584e+09
167, 13972389, 1.9352062000e-03, 7.2201034701e+09, 3.8885034000e-03, 3.5932562127e+09
