58, 585336, 1.7660452000e-03, 3.3143885559e+08, 1.7392878000e-03, 3.3653774838e+08
59, 616137, 1.8445996000e-03, 3.3402208262e+08, 1.8750848000e-03, 3.2859153890e+08
60, 648000, 2.0266414000e-03, 3.1974082835e+08, 2.1496004000e-03, 3.0145137673e+08
61, 680943, 2.1276558000e-03, 3.2004377776e+08, 2.0730800000e-03, 3.2846923418e+08
62, 714984, 2.1345790000e-03, 3.3495316875e+08, 2.1486784000e-03, 3.3275524155e+08
63, 750141, 2.5900996000e-03, 2.8961859227e+08, 2.6296212000e-03, 2.8526580178e+08
64, 786432, 2.7515636000e-03, 2.8581276479e+08, 2.6920314000e-03, 2.9213329384e+08
65, 823875, 2.5442862000e-03, 3.2381380680e+08, 2.7139704000e-03, 3.0356815977e+08
66, 862488, 2.8570326000e-03, 3.0188244964e+08, 2.9301652000e-03, 2.9434790912e+08
67, 902289, 3.0634876000e-03, 2.9452999908e+08, 3.0976690000e-03, 2.9127999150e+08
68, 943296, 2.8115000000e-03, 3.3551342700e+08, 2.8207714000e-03, 3.3441065093e+08
69, 985527, 2.9682448000e-03, 3.3202349078e+08, 2.9751322000e-03, 3.3125485987e+08
70, 1029000, 3.1025236000e-03, 3.3166548677e+08, 3.0947308000e-03, 3.3250064917e+08
71, 1073733, 3.2190212000e-03, 3.3355884702e+08, 3.3014828000e-03, 3.2522750081e+08
72, 1119744, 3.3266160000e-03, 3.3660151938e+08, 3.3288606000e-03, 3.3637455410e+08
73, 1167051, 3.4744514000e-03, 3.3589504231e+08, 3.5410538000e-03, 3.2957731396e+08
74, 1215672, 3.9524758000e-03, 3.0757228166e+08, 3.6724198000e-03, 3.3102751488e+08
75, 1265625, 3.7187424000e-03, 3.4033683000e+08, 3.7286474000e-03, 3.3943273907e+08
76, 1316928, 3.9174458000e-03, 3.3617006265e+08, 3.8163240000e-03, 3.4507761920e+08
77, 1369599, 3.9882432000e-03, 3.4340909802e+08, 4.0564046000e-03, 3.3763865666e+08
78, 1423656, 4.2340552000e-03, 3.3623935748e+08, 4.1345648000e-03, 3.4433031501e+08
