2, 24, 1.6340000000e-07
3, 81, 2.0420000000e-07
4, 192, 2.8620000000e-07
5, 375, 3.7060000000e-07
6, 648, 5.5460000000e-07
7, 1029, 9.5920000000e-07
8, 1536, 7.8580000000e-07
9, 2187, 1.5128000000e-06
10, 3000, 8.3800000000e-07
11, 3993, 1.1416000000e-06
12, 5184, 1.3078000000e-06
13, 6591, 2.6144000000e-06
14, 8232, 2.7808000000e-06
15, 10125, 2.5882000000e-06
16, 12288, 2.1756000000e-06
17, 14739, 5.4566000000e-06
18, 17496, 5.2172000000e-06
19, 20577, 7.0020000000e-06
20, 24000, 5.8344000000e-06
21, 27783, 8.7062000000e-06
22, 31944, 8.7966000000e-06
23, 36501, 1.0561800000e-05
24, 41472, 8.4406000000e-06
25, 46875, 1.2190000000e-05
26, 52728, 7.0134000000e-06
27, 59049, 8.3538000000e-06
28, 65856, 6.9762000000e-06
29, 73167, 1.3898200000e-05
30, 81000, 1.0177200000e-05
31, 89373, 1.1584200000e-05
32, 98304, 1.1714800000e-05
33, 107811, 1.4668600000e-05
34, 117912, 1.4616800000e-05
35, 128625, 1.5466800000e-05
36, 139968, 1.4401000000e-05
37, 151959, 1.9322400000e-05
38, 164616, 2.0139800000e-05
39, 177957, 2.4515400000e-05
40, 192000, 1.7188400000e-05
41, 206763, 2.6233000000e-05
42, 222264, 2.5331000000e-05
43, 238521, 2.5553800000e-05
44, 255552, 2.1497200000e-05
45, 273375, 3.0866200000e-05
46, 292008, 2.9014400000e-05
47, 311469, 3.6430000000e-05
48, 331776, 3.1451200000e-05
49, 352947, 3.5888400000e-05
50, 375000, 3.5643600000e-05
51, 397953, 4.0658200000e-05
52, 421824, 3.4413200000e-05
53, 446631, 4.3877400000e-05
54, 472392, 4.6067400000e-05
55, 499125, 4.8451200000e-05
56, 526848, 4.4398200000e-05
57, 555579, 6.3829000000e-05
58, 585336, 1.0443280000e-04
59, 616137, 1.1592880000e-04
60, 648000, 6.0485800000e-05
61, 680943, 6.5320000000e-05
62, 714984, 6.2919800000e-05
63, 750141, 6.9424600000e-05
64, 786432, 7.0271400000e-05
65, 823875, 1.4855180000e-04
66, 862488, 1.4583680000e-04
67, 902289, 8.9168400000e-05
68, 943296, 7.2536400000e-05
69, 985527, 1.0167120000e-04
70, 1029000, 8.6656800000e-05
71, 1073733, 9.9290400000e-05
72, 1119744, 8.7503800000e-05
73, 1167051, 1.0595340000e-04
74, 1215672, 1.0626100000e-04
75, 1265625, 1.1298920000e-04
76, 1316928, 1.0684060000e-04
77, 1369599, 1.2065940000e-04
78, 1423656, 1.3942120000e-04
79, 1479117, 1.2590120000e-04
80, 1536000, 1.4692520000e-04
81, 1594323, 1.6684220000e-04
82, 1654104, 1.6179240000e-04
83, 1715361, 1.8094620000e-04
84, 1778112, 1.9659440000e-04
85, 1842375, 1.7431080000e-04
86, 1908168, 1.7183920000e-04
87, 1975509, 1.6719080000e-04
88, 2044416, 1.5057440000e-04
89, 2114907, 1.8075800000e-04
90, 2187000, 1.7898840000e-04
91, 2260713, 2.0194580000e-04
92, 2336064, 1.6982320000e-04
93, 2413071, 2.0336000000e-04
94, 2491752, 2.0659040000e-04
95, 2572125, 2.3131160000e-04
96, 2654208, 2.0379620000e-04
97, 2738019, 3.2667720000e-04
98, 2823576, 3.0824560000e-04
99, 2910897, 3.1327580000e-04
100, 3000000, 2.7816140000e-04
101, 3090903, 3.4561880000e-04
102, 3183624, 3.2895000000e-04
103, 3278181, 3.5232400000e-04
104, 3374592, 3.7958040000e-04
105, 3472875, 4.0183860000e-04
106, 3573048, 3.6415040000e-04
107, 3675129, 3.2621700000e-04
108, 3779136, 4.2268680000e-04
109, 3885087, 4.0917380000e-04
110, 3993000, 3.9710100000e-04
111, 4102893, 4.3079360000e-04
112, 4214784, 3.8050080000e-04
113, 4328691, 4.3330820000e-04
114, 4444632, 4.3665460000e-04
115, 4562625, 4.5340980000e-04
116, 4682688, 3.9739440000e-04
117, 4804839, 4.9535080000e-04
118, 4929096, 4.5833560000e-04
119, 5055477, 4.7750380000e-04
120, 5184000, 3.7403000000e-04
121, 5314683, 4.3381300000e-04
122, 5447544, 4.2647100000e-04
123, 5582601, 4.5474300000e-04
124, 5719872, 3.9710900000e-04
125, 5859375, 5.2949940000e-04
126, 6001128, 5.4045220000e-04
127, 6145149, 5.5839800000e-04
128, 6291456, 5.0874860000e-04
129, 6440067, 5.7866440000e-04
130, 6591000, 5.6927980000e-04
131, 6744273, 6.0974740000e-04
132, 6899904, 6.1926400000e-04
133, 7057911, 6.9382960000e-04
134, 7218312, 6.1390040000e-04
135, 7381125, 6.5767780000e-04
136, 7546368, 5.3332920000e-04
137, 7714059, 6.4519880000e-04
