161, 12519843, 3.5478190600e-02
162, 12754584, 3.6353760000e-02
163, 12992241, 3.6983205000e-02
164, 13232832, 3.7855668600e-02
165, 13476375, 3.8395096600e-02
166, 13722888, 3.9190964600e-02
167, 13972389, 3.9610551800e-02
168, 14224896, 4.0574829600e-02
169, 14480427, 4.1172001400e-02
170, 14739000, 4.1867505600e-02
171, 15000633, 4.3078560200e-02
172, 15265344, 4.3182427200e-02
173, 15533151, 4.4074566600e-02
174, 15804072, 4.4737394000e-02
175, 16078125, 4.5735646400e-02
176, 16355328, 4.6460063600e-02
177, 16635699, 4.7174118800e-02
178, 16919256, 4.8213658000e-02
179, 17206017, 4.8789948200e-02
180, 17496000, 4.9403757400e-02
181, 17789223, 5.0646504200e-02
182, 18085704, 5.1042876400e-02
183, 18385461, 5.2182318800e-02
184, 18688512, 5.2913185000e-02
185, 18994875, 5.3712763800e-02
186, 19304568, 5.4767856200e-02
187, 19617609, 5.5515643800e-02
188, 19934016, 5.6474597800e-02
189, 20253807, 5.7325873600e-02
190, 20577000, 5.8820762600e-02
191, 20903613, 6.0627761200e-02
192, 21233664, 6.0048428200e-02
193, 21567171, 6.0928387200e-02
194, 21904152, 6.2042598600e-02
195, 22244625, 6.2741864600e-02
196, 22588608, 6.3680819800e-02
197, 22936119, 6.4928029000e-02
198, 23287176, 6.5763168000e-02
199, 23641797, 6.6703225800e-02
200, 24000000, 6.8261418400e-02
201, 24361803, 6.8749260600e-02
202, 24727224, 6.9867948200e-02
203, 25096281, 7.6012362000e-02
204, 25468992, 7.6265090800e-02
205, 25845375, 8.0160369000e-02
206, 26225448, 7.4368388600e-02
207, 26609229, 7.5171312000e-02
208, 26996736, 7.6520851000e-02
209, 27387987, 7.7604206600e-02
210, 27783000, 7.8668734800e-02
211, 28181793, 8.6272691000e-02
212, 28584384, 8.0776655600e-02
213, 28990791, 8.1924231200e-02
214, 29401032, 8.3220155400e-02
215, 29815125, 8.4133677000e-02
216, 30233088, 8.5152851000e-02
217, 30654939, 8.6612163400e-02
218, 31080696, 8.7911838000e-02
219, 31510377, 8.9431863000e-02
220, 31944000, 9.0302878600e-02
221, 32381583, 9.1372146800e-02
222, 32823144, 9.3394454400e-02
223, 33268701, 9.5036108200e-02
224, 33718272, 9.5095020200e-02
225, 34171875, 9.6498995200e-02
226, 34629528, 9.8244357800e-02
227, 35091249, 9.9219821200e-02
228, 35557056, 1.0039231520e-01
229, 36026967, 1.0180527620e-01
230, 36501000, 1.0302913340e-01
231, 36979173, 1.0794197220e-01
232, 37461504, 1.0577507660e-01
233, 37948011, 1.0726338020e-01
234, 38438712, 1.0847350780e-01
235, 38933625, 1.1024884440e-01
236, 39432768, 1.1134369880e-01
237, 39936159, 1.1285782360e-01
238, 40443816, 1.1386023620e-01
239, 40955757, 1.1602910860e-01
240, 41472000, 1.1686562780e-01
241, 41992563, 1.1942150340e-01
242, 42517464, 1.2016942760e-01
243, 43046721, 1.2234716580e-01
244, 43580352, 1.2287675640e-01
245, 44118375, 1.2433118700e-01
246, 44660808, 1.2592473060e-01
247, 45207669, 1.2744050900e-01
248, 45758976, 1.2921492180e-01
